K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,3,2,2,7,32,7,2,4,0.06144
128,28,28,64,3,4,2,2,32,14,1,4,0.08602
128,28,28,64,3,4,1,4,32,4,1,8,0.07168
128,28,28,64,3,2,1,2,32,4,2,4,0.053235000000000005
128,28,28,64,3,4,2,2,32,1,7,8,0.04915
128,28,28,64,3,1,4,4,32,1,1,32,0.09114
128,28,28,64,3,1,1,1,32,1,1,8,0.16794
128,28,28,64,3,4,2,2,32,1,7,32,0.08602
128,28,28,64,3,4,1,14,32,4,1,1,0.13005
128,28,28,64,3,4,1,14,32,7,1,2,0.10547
128,28,28,64,3,2,2,14,32,7,1,4,0.06144
128,28,28,64,3,1,1,7,32,7,2,8,0.042995
128,28,28,64,3,1,1,7,32,7,1,32,0.06656
128,28,28,64,3,2,1,2,32,14,2,1,0.13107
128,28,28,64,3,1,1,2,32,4,1,4,0.07066
128,28,28,64,3,4,2,2,32,14,2,2,0.15053
128,28,28,64,3,4,2,7,32,2,1,8,0.05427
128,28,28,64,3,4,2,2,32,2,1,32,0.1577
128,28,28,64,3,2,1,2,32,2,1,16,0.11366
128,28,28,64,3,2,4,4,32,7,1,8,0.06042
128,28,28,64,3,2,4,4,32,7,1,4,0.06451
128,28,28,64,3,2,2,2,32,14,1,8,0.08088000000000001
128,28,28,64,3,1,1,7,32,14,2,16,0.06042
128,28,28,64,3,4,2,2,32,14,2,1,0.26931
128,28,28,64,3,1,1,7,32,1,1,4,0.03277
128,28,28,64,3,4,1,2,32,4,1,1,0.13722
128,28,28,64,3,4,1,1,32,1,4,1,0.12186
128,28,28,64,3,2,1,1,32,4,2,32,0.2304
128,28,28,64,3,2,1,1,32,2,4,2,0.06861
128,28,28,64,3,4,2,7,32,1,2,1,0.13312
128,28,28,64,3,2,2,4,32,7,1,32,0.095215
128,28,28,64,3,2,1,14,32,7,1,32,0.06144
128,28,28,64,3,1,4,7,32,7,1,2,0.07984
128,28,28,64,3,1,1,14,32,4,1,2,0.04198
128,28,28,64,3,2,1,2,32,4,2,2,0.06042
128,28,28,64,3,4,2,4,32,2,1,8,0.06144
128,28,28,64,3,1,2,2,32,1,7,8,0.05219
128,28,28,64,3,4,1,2,32,1,2,4,0.05939
128,28,28,64,3,2,1,7,32,7,1,1,0.0983
128,28,28,64,3,2,2,2,32,7,1,1,0.11878
128,28,28,64,3,4,1,1,32,2,14,16,0.128
128,28,28,64,3,4,1,1,32,1,1,16,0.21197
128,28,28,64,3,2,2,7,32,1,1,2,0.05734
128,28,28,64,3,1,4,7,32,7,1,4,0.04915
128,28,28,64,3,2,2,7,32,2,2,4,0.03584
128,28,28,64,3,1,2,2,32,2,7,8,0.05222
128,28,28,64,3,2,1,4,32,4,1,8,0.050159999999999996
128,28,28,64,3,1,1,2,32,2,1,1,0.07885
128,28,28,64,3,2,1,7,32,4,2,32,0.0553
128,28,28,64,3,4,1,7,32,2,2,32,0.06144
128,28,28,64,3,1,1,7,32,7,2,16,0.0512
128,28,28,64,3,1,1,7,32,14,1,8,0.04608
128,28,28,64,3,2,1,7,32,7,1,16,0.04813
128,28,28,64,3,2,2,4,32,1,1,16,0.059905
128,28,28,64,3,2,2,4,32,7,1,16,0.06349
128,28,28,64,3,2,1,2,32,4,2,1,0.09523
128,28,28,64,3,2,1,7,32,7,2,16,0.04813
128,28,28,64,3,2,1,2,32,4,2,32,0.12595
128,28,28,64,3,2,2,4,32,1,1,1,0.09216
128,28,28,64,3,1,1,2,32,7,1,2,0.06861
128,28,28,64,3,4,1,1,32,1,2,32,0.22528
128,28,28,64,3,2,1,1,32,4,7,16,0.13414
128,28,28,64,3,2,1,2,32,4,7,4,0.06042
128,28,28,64,3,2,2,14,32,2,1,8,0.038925
128,28,28,64,3,2,1,2,32,1,1,1,0.09421
128,28,28,64,3,1,1,14,32,7,1,16,0.0471
128,28,28,64,3,2,1,1,32,4,2,4,0.08397
128,28,28,64,3,2,1,1,32,1,2,2,0.07578
128,28,28,64,3,4,1,7,32,7,2,4,0.06451
128,28,28,64,3,4,2,2,32,1,1,8,0.07373
128,28,28,64,3,4,1,14,32,2,1,2,0.07574
128,28,28,64,3,2,1,14,32,2,1,2,0.054255
128,28,28,64,3,2,2,4,32,2,1,1,0.09368000000000001
128,28,28,64,3,2,1,1,32,4,2,16,0.13926
128,28,28,64,3,2,1,7,32,1,2,2,0.05018
128,28,28,64,3,4,1,1,32,2,2,8,0.09626
128,28,28,64,3,4,1,1,32,14,1,32,0.35328
128,28,28,64,3,2,4,7,32,1,1,8,0.05222
128,28,28,64,3,2,2,7,32,2,1,2,0.05989
128,28,28,64,3,4,1,2,32,2,7,8,0.05632
128,28,28,64,3,4,2,7,32,2,1,2,0.09011
128,28,28,64,3,4,1,1,32,2,2,1,0.13619
128,28,28,64,3,2,1,14,32,1,1,16,0.03789
128,28,28,64,3,2,2,2,32,14,1,1,0.14438
128,28,28,64,3,1,1,2,32,4,7,32,0.130545
128,28,28,64,3,2,1,1,32,14,2,32,0.26931
128,28,28,64,3,2,1,7,32,14,1,2,0.0727
