K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,128,3,1,1,1,32,4,2,16,0.32646
128,28,28,128,3,4,1,4,32,4,7,16,0.116465
128,28,28,128,3,2,1,14,32,4,2,16,0.05238
128,28,28,128,3,1,1,1,32,2,7,2,0.273005
128,28,28,128,3,2,1,7,32,2,1,1,0.16211
128,28,28,128,3,4,1,1,32,1,2,4,0.21035500000000001
128,28,28,128,3,2,1,14,32,14,1,16,0.06509
128,28,28,128,3,1,2,2,32,1,1,1,0.136975
128,28,28,128,3,1,1,4,32,4,1,16,0.1464
128,28,28,128,3,2,1,2,32,1,14,16,0.160785
128,28,28,128,3,2,1,2,32,7,2,32,0.24307
128,28,28,128,3,4,1,1,32,1,4,8,0.1991
128,28,28,128,3,1,1,7,32,4,1,8,0.088785
128,28,28,128,3,2,2,7,32,1,1,16,0.07355500000000001
128,28,28,128,3,4,2,2,32,2,7,4,0.14954
128,28,28,128,3,2,1,7,32,1,2,2,0.093775
128,28,28,128,3,1,1,2,32,2,14,2,0.17284500000000003
128,28,28,128,3,2,1,2,32,14,1,16,0.202305
128,28,28,128,3,2,4,4,32,7,1,8,0.09542
128,28,28,128,3,2,1,1,32,7,4,1,0.242175
128,28,28,128,3,1,2,7,32,2,1,1,0.13301000000000002
128,28,28,128,3,1,1,28,32,2,1,2,0.09016
