K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 2, 64, 1, 8, 4, 1, 12, 1, 88.658813 
512, 192, 192, 128, 3, 1, 2, 64, 1, 16, 2, 2, 6, 1, 86.184319 
512, 192, 192, 128, 3, 1, 3, 2, 1, 2, 16, 1, 32, 1, 9.879872 
512, 192, 192, 128, 3, 1, 3, 2, 1, 8, 4, 2, 8, 1, 10.826080 
512, 192, 192, 128, 3, 1, 3, 2, 1, 8, 4, 4, 8, 1, 11.109920 
512, 192, 192, 128, 3, 1, 3, 2, 1, 8, 4, 1, 8, 2, 10.715424 
512, 192, 192, 128, 3, 1, 3, 2, 1, 8, 4, 1, 8, 4, 11.299872 
512, 192, 192, 128, 3, 1, 3, 2, 1, 16, 2, 3, 4, 1, 10.649632 
512, 192, 192, 128, 3, 1, 3, 2, 1, 16, 2, 4, 4, 1, 9.854496 
512, 192, 192, 128, 3, 1, 3, 2, 1, 16, 2, 1, 4, 2, 12.210400 
512, 192, 192, 128, 3, 1, 3, 2, 1, 16, 2, 1, 4, 4, 10.718080 
512, 192, 192, 128, 3, 1, 3, 2, 1, 16, 2, 2, 4, 4, 10.947776 
512, 192, 192, 128, 3, 1, 3, 2, 1, 32, 1, 2, 2, 1, 13.717888 
512, 192, 192, 128, 3, 1, 3, 2, 1, 32, 1, 8, 2, 1, 10.878560 
512, 192, 192, 128, 3, 1, 3, 2, 1, 32, 1, 2, 2, 2, 10.409632 
512, 192, 192, 128, 3, 1, 3, 2, 1, 32, 1, 8, 2, 2, 10.574848 
512, 192, 192, 128, 3, 1, 3, 2, 1, 32, 1, 2, 2, 4, 10.829568 
512, 192, 192, 128, 3, 1, 3, 4, 1, 2, 16, 1, 32, 1, 8.577760 
512, 192, 192, 128, 3, 1, 3, 4, 1, 8, 4, 2, 8, 1, 8.054720 
512, 192, 192, 128, 3, 1, 3, 4, 1, 16, 2, 3, 4, 1, 6.710720 
512, 192, 192, 128, 3, 1, 3, 4, 1, 16, 2, 2, 4, 2, 8.067936 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 3, 2, 1, 7.231584 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 4, 2, 1, 6.967712 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 6, 2, 1, 7.313856 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 8, 2, 1, 6.662752 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 16, 2, 1, 7.421440 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 2, 2, 2, 6.441056 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 3, 2, 2, 6.707456 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 4, 2, 2, 6.225728 
512, 192, 192, 128, 3, 1, 3, 4, 1, 32, 1, 1, 2, 16, 8.577600 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 8, 4, 2, 8, 1, 7.192064 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 16, 2, 4, 4, 1, 5.939840 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 16, 2, 1, 4, 2, 6.974304 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 16, 2, 1, 4, 4, 11.735808 
512, 192, 192, 128, 3, 1, 3, 8, 1, 32, 1, 2, 2, 1, 5.457120 
512, 192, 192, 128, 3, 1, 3, 8, 1, 32, 1, 4, 2, 1, 5.217984 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 32, 1, 6, 2, 2, 5.676512 
512, 192, 192, 128, 3, 1, 3, 8, 1, 32, 1, 2, 2, 4, 7.192128 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 8, 1, 32, 1, 1, 2, 8, 11.734880 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 16, 1, 4, 8, 1, 16, 1, 22.019264 
512, 192, 192, 128, 3, 1, 3, 16, 1, 8, 4, 2, 8, 1, 11.408288 
512, 192, 192, 128, 3, 1, 3, 16, 1, 8, 4, 1, 8, 2, 22.018496 
512, 192, 192, 128, 3, 1, 3, 16, 1, 16, 2, 1, 4, 1, 4.548672 
512, 192, 192, 128, 3, 1, 3, 16, 1, 16, 2, 2, 4, 1, 4.705472 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 16, 1, 16, 2, 2, 4, 2, 11.405536 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 16, 1, 32, 1, 3, 2, 1, 5.643968 
512, 192, 192, 128, 3, 1, 3, 16, 1, 32, 1, 6, 2, 1, 6.121472 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 16, 1, 32, 1, 2, 2, 2, 4.703552 
512, 192, 192, 128, 3, 1, 3, 16, 1, 32, 1, 3, 2, 2, 6.034304 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 16, 1, 32, 1, 1, 2, 8, 22.015455 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 3, 32, 1, 8, 4, 1, 8, 2, 42.952095 
512, 192, 192, 128, 3, 1, 3, 32, 1, 16, 2, 1, 4, 1, 5.853504 
512, 192, 192, 128, 3, 1, 3, 32, 1, 16, 2, 4, 4, 1, 5.899040 
512, 192, 192, 128, 3, 1, 3, 32, 1, 16, 2, 1, 4, 2, 21.689024 
512, 192, 192, 128, 3, 1, 3, 32, 1, 16, 2, 2, 4, 2, 21.546400 
512, 192, 192, 128, 3, 1, 3, 32, 1, 16, 2, 1, 4, 4, 42.937439 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 2, 2, 1, 4.338336 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 3, 2, 1, 5.387232 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 2, 2, 2, 5.935232 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 4, 2, 2, 5.898592 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 1, 2, 4, 21.679968 
512, 192, 192, 128, 3, 1, 3, 32, 1, 32, 1, 1, 2, 8, 42.947266 
512, 192, 192, 128, 3, 1, 3, 64, 1, 8, 4, 1, 8, 1, 92.943871 
512, 192, 192, 128, 3, 1, 3, 64, 1, 16, 2, 1, 4, 1, 85.687393 
512, 192, 192, 128, 3, 1, 3, 64, 1, 16, 2, 1, 4, 2, 94.156509 
512, 192, 192, 128, 3, 1, 3, 64, 1, 32, 1, 2, 2, 1, 84.384163 
512, 192, 192, 128, 3, 1, 3, 64, 1, 32, 1, 3, 2, 1, 72.932701 
512, 192, 192, 128, 3, 1, 4, 2, 1, 4, 8, 1, 12, 1, 7.187968 
512, 192, 192, 128, 3, 1, 4, 2, 1, 4, 8, 1, 12, 2, 7.708832 
512, 192, 192, 128, 3, 1, 4, 2, 1, 8, 4, 1, 6, 1, 8.498560 
512, 192, 192, 128, 3, 1, 4, 2, 1, 8, 4, 2, 6, 1, 8.409920 
512, 192, 192, 128, 3, 1, 4, 2, 1, 8, 4, 1, 6, 2, 8.044160 
512, 192, 192, 128, 3, 1, 4, 2, 1, 8, 4, 2, 6, 2, 7.863936 
512, 192, 192, 128, 3, 1, 4, 2, 1, 16, 2, 2, 3, 1, 9.161632 
512, 192, 192, 128, 3, 1, 4, 2, 1, 16, 2, 3, 3, 1, 8.713056 
512, 192, 192, 128, 3, 1, 4, 2, 1, 16, 2, 6, 3, 1, 10.341536 
512, 192, 192, 128, 3, 1, 4, 2, 1, 16, 2, 1, 3, 4, 8.052448 
512, 192, 192, 128, 3, 1, 4, 4, 1, 4, 8, 1, 12, 2, 5.979936 
512, 192, 192, 128, 3, 1, 4, 4, 1, 8, 4, 4, 6, 1, 5.900288 
512, 192, 192, 128, 3, 1, 4, 4, 1, 8, 4, 1, 6, 4, 5.979264 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 1, 3, 1, 6.391680 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 3, 3, 1, 5.809600 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 2, 3, 2, 6.115968 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 3, 3, 2, 6.617024 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 1, 3, 4, 5.920768 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 2, 3, 4, 5.897408 
512, 192, 192, 128, 3, 1, 4, 4, 1, 16, 2, 1, 3, 8, 5.977024 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 4, 8, 1, 8, 4, 2, 6, 1, 6.554272 
512, 192, 192, 128, 3, 1, 4, 8, 1, 8, 4, 3, 6, 1, 5.386208 
512, 192, 192, 128, 3, 1, 4, 8, 1, 8, 4, 1, 6, 2, 8.660448 
512, 192, 192, 128, 3, 1, 4, 8, 1, 16, 2, 2, 3, 1, 5.118304 
512, 192, 192, 128, 3, 1, 4, 8, 1, 16, 2, 3, 3, 1, 5.817312 
512, 192, 192, 128, 3, 1, 4, 8, 1, 16, 2, 1, 3, 2, 5.312096 
512, 192, 192, 128, 3, 1, 4, 8, 1, 16, 2, 3, 3, 2, 5.384704 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 4, 16, 1, 8, 4, 1, 6, 2, 16.458336 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 4, 16, 1, 16, 2, 3, 3, 1, 7.312960 
512, 192, 192, 128, 3, 1, 4, 16, 1, 16, 2, 2, 3, 2, 8.540672 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 4, 32, 1, 4, 8, 1, 12, 1, 68.008034 
512, 192, 192, 128, 3, 1, 4, 32, 1, 8, 4, 2, 6, 1, 71.775139 
512, 192, 192, 128, 3, 1, 4, 32, 1, 16, 2, 1, 3, 1, 65.377373 
512, 192, 192, 128, 3, 1, 4, 32, 1, 16, 2, 3, 3, 1, 52.400833 
512, 192, 192, 128, 3, 1, 4, 32, 1, 16, 2, 4, 3, 1, 63.848576 
512, 192, 192, 128, 3, 1, 4, 32, 1, 16, 2, 1, 3, 2, 74.927681 
512, 192, 192, 128, 3, 1, 4, 32, 1, 16, 2, 1, 3, 4, 65.635201 
512, 192, 192, 128, 3, 1, 6, 2, 1, 2, 16, 1, 16, 1, 5.725088 
512, 192, 192, 128, 3, 1, 6, 2, 1, 2, 16, 2, 16, 1, 5.872960 
512, 192, 192, 128, 3, 1, 6, 2, 1, 4, 8, 1, 8, 2, 5.724640 
512, 192, 192, 128, 3, 1, 6, 2, 1, 4, 8, 2, 8, 2, 5.868672 
512, 192, 192, 128, 3, 1, 6, 2, 1, 4, 8, 1, 8, 4, 6.273184 
512, 192, 192, 128, 3, 1, 6, 2, 1, 8, 4, 1, 4, 1, 7.145568 
512, 192, 192, 128, 3, 1, 6, 2, 1, 8, 4, 2, 4, 1, 6.143360 
512, 192, 192, 128, 3, 1, 6, 2, 1, 8, 4, 3, 4, 1, 6.450400 
512, 192, 192, 128, 3, 1, 6, 2, 1, 8, 4, 4, 4, 1, 6.048416 
512, 192, 192, 128, 3, 1, 6, 2, 1, 8, 4, 1, 4, 8, 6.274560 
512, 192, 192, 128, 3, 1, 6, 2, 1, 16, 2, 4, 2, 1, 5.977984 
512, 192, 192, 128, 3, 1, 6, 2, 1, 16, 2, 6, 2, 1, 6.566208 
512, 192, 192, 128, 3, 1, 6, 2, 1, 16, 2, 8, 2, 1, 5.849632 
512, 192, 192, 128, 3, 1, 6, 2, 1, 16, 2, 2, 2, 2, 6.144640 
512, 192, 192, 128, 3, 1, 6, 2, 1, 16, 2, 3, 2, 4, 6.134368 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 2, 1, 1, 10.696000 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 3, 1, 1, 10.082784 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 12, 1, 1, 8.308896 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 1, 1, 2, 8.500768 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 3, 1, 2, 6.202880 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 8, 1, 2, 5.848736 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 6, 1, 4, 6.912224 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 1, 1, 8, 6.096672 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 4, 1, 8, 5.830752 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 1, 1, 16, 5.721632 
512, 192, 192, 128, 3, 1, 6, 2, 1, 32, 1, 2, 1, 16, 5.867744 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 4, 1, 8, 4, 1, 4, 2, 4.920672 
512, 192, 192, 128, 3, 1, 6, 4, 1, 8, 4, 3, 4, 2, 4.940928 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 1, 2, 1, 5.378688 
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 8, 2, 1, 5.921664 
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 1, 2, 2, 5.174048 
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 4, 2, 2, 5.843520 
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 1, 2, 4, 4.919744 
512, 192, 192, 128, 3, 1, 6, 4, 1, 16, 2, 3, 2, 4, 4.940736 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 1, 1, 1, 8.825312 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 12, 1, 1, 5.490432 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 16, 1, 1, 6.468160 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 1, 1, 2, 5.380480 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 4, 1, 2, 4.857696 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 8, 1, 2, 5.920832 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 4, 1, 4, 5.847360 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 1, 1, 8, 4.917504 
512, 192, 192, 128, 3, 1, 6, 4, 1, 32, 1, 3, 1, 8, 4.929824 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 2, 16, 1, 16, 1, 6.332800 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 4, 8, 1, 8, 2, 6.325120 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 8, 4, 1, 4, 1, 4.576576 
512, 192, 192, 128, 3, 1, 6, 8, 1, 8, 4, 3, 4, 1, 6.014400 
512, 192, 192, 128, 3, 1, 6, 8, 1, 8, 4, 4, 4, 1, 5.102944 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 8, 4, 1, 4, 2, 6.143744 
512, 192, 192, 128, 3, 1, 6, 8, 1, 8, 4, 1, 4, 4, 6.323232 
512, 192, 192, 128, 3, 1, 6, 8, 1, 16, 2, 2, 2, 1, 4.713728 
512, 192, 192, 128, 3, 1, 6, 8, 1, 16, 2, 3, 2, 1, 5.615648 
512, 192, 192, 128, 3, 1, 6, 8, 1, 16, 2, 4, 2, 1, 4.711744 
512, 192, 192, 128, 3, 1, 6, 8, 1, 16, 2, 4, 2, 2, 5.101952 
512, 192, 192, 128, 3, 1, 6, 8, 1, 16, 2, 2, 2, 4, 6.253856 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 1, 1, 1, 6.095072 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 3, 1, 1, 5.280960 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 4, 1, 1, 4.792960 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 6, 1, 1, 5.660352 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 8, 1, 1, 4.883968 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 12, 1, 1, 6.233664 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 16, 1, 1, 5.389472 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 8, 1, 2, 5.082560 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 1, 1, 4, 4.575744 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 2, 1, 4, 4.700480 
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 3, 1, 4, 6.011744 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 6, 8, 1, 32, 1, 2, 1, 8, 6.250752 
512, 192, 192, 128, 3, 1, 6, 16, 1, 2, 16, 1, 16, 1, 11.469536 
512, 192, 192, 128, 3, 1, 6, 16, 1, 4, 8, 2, 8, 1, 11.058016 
512, 192, 192, 128, 3, 1, 6, 16, 1, 4, 8, 1, 8, 2, 11.459872 
512, 192, 192, 128, 3, 1, 6, 16, 1, 8, 4, 2, 4, 2, 11.059360 
512, 192, 192, 128, 3, 1, 6, 16, 1, 8, 4, 1, 4, 4, 11.464480 
512, 192, 192, 128, 3, 1, 6, 16, 1, 16, 2, 2, 2, 1, 4.311040 
512, 192, 192, 128, 3, 1, 6, 16, 1, 16, 2, 1, 2, 2, 5.868064 
512, 192, 192, 128, 3, 1, 6, 16, 1, 16, 2, 4, 2, 2, 5.908800 
512, 192, 192, 128, 3, 1, 6, 16, 1, 16, 2, 1, 2, 4, 11.244960 
512, 192, 192, 128, 3, 1, 6, 16, 1, 16, 2, 1, 2, 8, 11.461280 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 1, 1, 1, 5.608800 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 4, 1, 1, 4.312672 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 6, 1, 1, 5.344864 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 12, 1, 1, 5.348608 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 16, 1, 1, 4.848960 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 1, 1, 2, 4.452544 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 8, 1, 2, 4.709504 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 3, 1, 4, 6.033440 
512, 192, 192, 128, 3, 1, 6, 16, 1, 32, 1, 2, 1, 8, 11.064064 
512, 192, 192, 128, 3, 1, 6, 32, 1, 8, 4, 1, 4, 1, 51.850304 
512, 192, 192, 128, 3, 1, 6, 32, 1, 8, 4, 2, 4, 1, 50.079552 
512, 192, 192, 128, 3, 1, 6, 32, 1, 16, 2, 1, 2, 1, 55.140129 
512, 192, 192, 128, 3, 1, 6, 32, 1, 16, 2, 1, 2, 2, 51.519234 
512, 192, 192, 128, 3, 1, 6, 32, 1, 16, 2, 2, 2, 2, 50.990849 
512, 192, 192, 128, 3, 1, 8, 2, 1, 1, 32, 1, 24, 1, 5.524384 
512, 192, 192, 128, 3, 1, 8, 2, 1, 2, 16, 1, 12, 1, 5.600096 
512, 192, 192, 128, 3, 1, 8, 2, 1, 2, 16, 1, 12, 2, 5.520320 
512, 192, 192, 128, 3, 1, 8, 2, 1, 4, 8, 3, 6, 1, 6.430560 
512, 192, 192, 128, 3, 1, 8, 2, 1, 4, 8, 4, 6, 1, 5.459040 
512, 192, 192, 128, 3, 1, 8, 2, 1, 4, 8, 1, 6, 4, 5.519008 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 1, 3, 1, 7.701184 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 2, 3, 1, 6.852576 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 3, 3, 1, 6.713408 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 4, 3, 1, 6.590048 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 6, 3, 1, 7.371936 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 2, 3, 2, 5.683168 
512, 192, 192, 128, 3, 1, 8, 2, 1, 8, 4, 1, 3, 4, 5.590528 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 8, 4, 1, 8, 4, 3, 3, 1, 5.904032 
512, 192, 192, 128, 3, 1, 8, 4, 1, 8, 4, 2, 3, 2, 6.561184 
512, 192, 192, 128, 3, 1, 8, 4, 1, 8, 4, 3, 3, 2, 5.095552 
512, 192, 192, 128, 3, 1, 8, 8, 1, 2, 16, 1, 12, 1, 5.659776 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 8, 8, 1, 4, 8, 1, 6, 1, 5.412480 
512, 192, 192, 128, 3, 1, 8, 8, 1, 4, 8, 2, 6, 1, 5.655648 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 8, 8, 1, 8, 4, 3, 3, 1, 7.265376 
512, 192, 192, 128, 3, 1, 8, 8, 1, 8, 4, 1, 3, 2, 5.404096 
512, 192, 192, 128, 3, 1, 8, 8, 1, 8, 4, 1, 3, 4, 5.638688 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_128_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 128, 3, 1, 8, 16, 1, 2, 16, 1, 12, 1, 62.796352 
