K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,136,136,64,3,2,1,2,32,4,4,16,1.37933
128,136,136,64,3,4,1,4,32,4,1,2,0.53043
128,136,136,64,3,1,2,17,32,1,1,32,0.74752
128,136,136,64,3,2,4,4,32,2,2,32,1.1396950000000001
128,136,136,64,3,1,2,2,32,2,1,32,3.77446
128,136,136,64,3,4,2,4,32,2,2,16,1.1484
128,136,136,64,3,4,2,8,32,4,1,8,0.62669
128,136,136,64,3,2,1,1,32,8,1,2,1.43258
128,136,136,64,3,4,1,2,32,4,1,8,1.4807199999999998
128,136,136,64,3,1,1,2,32,8,1,8,1.65478
128,136,136,64,3,1,4,8,32,2,1,2,0.35635
128,136,136,64,3,1,1,1,32,1,4,1,1.41261
128,136,136,64,3,2,1,4,32,1,1,1,0.71782
128,136,136,64,3,4,1,1,32,1,1,32,8.13158
128,136,136,64,3,4,1,2,32,2,2,4,1.109505
128,136,136,64,3,4,2,2,32,2,4,1,2.32909
128,136,136,64,3,2,2,8,32,1,1,1,0.37478
128,136,136,64,3,1,2,2,32,4,4,2,0.602095
128,136,136,64,3,1,2,17,32,2,1,8,0.37171
128,136,136,64,3,1,1,1,32,4,8,2,1.8191199999999998
128,136,136,64,3,2,1,1,32,4,4,8,1.7377449999999999
128,136,136,64,3,1,2,2,32,4,2,2,0.67994
128,136,136,64,3,2,1,1,32,1,1,8,2.99315
128,136,136,64,3,1,2,17,32,2,1,2,0.3328
128,136,136,64,3,4,2,2,32,1,2,2,2.3459849999999998
128,136,136,64,3,2,2,4,32,2,1,8,1.0496
